"","SiteID","Total_Vessels","Begin_Hour_loc","Begin_Date_loc","ves_yn","Weekday","Week","Month","Day_month","trans_inside","man_inside","total_inside"
"8754","SWC",0,11,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8755","SWC",1,12,2022-03-23,"Y","Wednesday",12,3,23,0,0,0
"8756","SWC",0,13,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8757","SWC",0,14,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8758","SWC",0,15,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8759","SWC",0,16,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8760","SWC",0,17,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8761","SWC",0,18,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8762","SWC",0,19,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8763","SWC",0,20,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8764","SWC",0,21,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8765","SWC",0,22,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8766","SWC",0,23,2022-03-23,"N","Wednesday",12,3,23,0,0,0
"8767","SWC",0,0,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8768","SWC",1,1,2022-03-24,"Y","Thursday",12,3,24,0,0,0
"8769","SWC",0,2,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8770","SWC",0,3,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8771","SWC",0,4,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8772","SWC",2,5,2022-03-24,"Y","Thursday",12,3,24,0,0,0
"8773","SWC",0,6,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8774","SWC",0,7,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8775","SWC",0,8,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8776","SWC",0,9,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8777","SWC",0,10,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8778","SWC",0,11,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8779","SWC",0,12,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8780","SWC",0,13,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8781","SWC",0,14,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8782","SWC",0,15,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8783","SWC",0,16,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8784","SWC",0,17,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8785","SWC",0,18,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8786","SWC",1,19,2022-03-24,"Y","Thursday",12,3,24,0,0,0
"8787","SWC",0,20,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8788","SWC",0,21,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8789","SWC",1,22,2022-03-24,"Y","Thursday",12,3,24,0,0,0
"8790","SWC",0,23,2022-03-24,"N","Thursday",12,3,24,0,0,0
"8791","SWC",0,0,2022-03-25,"N","Friday",12,3,25,0,0,0
"8792","SWC",1,1,2022-03-25,"Y","Friday",12,3,25,0,0,0
"8793","SWC",0,2,2022-03-25,"N","Friday",12,3,25,0,0,0
"8794","SWC",0,3,2022-03-25,"N","Friday",12,3,25,0,0,0
"8795","SWC",0,4,2022-03-25,"N","Friday",12,3,25,0,0,0
"8796","SWC",1,5,2022-03-25,"Y","Friday",12,3,25,0,0,0
"8797","SWC",0,6,2022-03-25,"N","Friday",12,3,25,0,0,0
"8798","SWC",1,7,2022-03-25,"Y","Friday",12,3,25,0,0,0
"8799","SWC",0,8,2022-03-25,"N","Friday",12,3,25,0,0,0
"8800","SWC",0,9,2022-03-25,"N","Friday",12,3,25,0,0,0
"8801","SWC",0,10,2022-03-25,"N","Friday",12,3,25,0,0,0
"8802","SWC",0,11,2022-03-25,"N","Friday",12,3,25,0,0,0
"8803","SWC",0,12,2022-03-25,"N","Friday",12,3,25,0,0,0
"8804","SWC",0,13,2022-03-25,"N","Friday",12,3,25,0,0,0
"8805","SWC",0,14,2022-03-25,"N","Friday",12,3,25,0,0,0
"8806","SWC",0,15,2022-03-25,"N","Friday",12,3,25,0,0,0
"8807","SWC",1,16,2022-03-25,"Y","Friday",12,3,25,0,0,0
"8808","SWC",0,17,2022-03-25,"N","Friday",12,3,25,0,0,0
"8809","SWC",0,18,2022-03-25,"N","Friday",12,3,25,0,0,0
"8810","SWC",0,19,2022-03-25,"N","Friday",12,3,25,0,0,0
"8811","SWC",1,20,2022-03-25,"Y","Friday",12,3,25,0,0,0
"8812","SWC",0,21,2022-03-25,"N","Friday",12,3,25,0,0,0
"8813","SWC",0,22,2022-03-25,"N","Friday",12,3,25,0,0,0
"8814","SWC",0,23,2022-03-25,"N","Friday",12,3,25,0,0,0
"8815","SWC",0,0,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8816","SWC",0,1,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8817","SWC",1,2,2022-03-26,"Y","Saturday",13,3,26,0,0,0
"8818","SWC",0,3,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8819","SWC",0,4,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8820","SWC",0,5,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8821","SWC",0,6,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8822","SWC",0,7,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8823","SWC",0,8,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8824","SWC",0,9,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8825","SWC",0,10,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8826","SWC",1,11,2022-03-26,"Y","Saturday",13,3,26,0,0,0
"8827","SWC",0,12,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8828","SWC",0,13,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8829","SWC",0,14,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8830","SWC",0,15,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8831","SWC",0,16,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8832","SWC",1,17,2022-03-26,"Y","Saturday",13,3,26,0,0,0
"8833","SWC",1,18,2022-03-26,"Y","Saturday",13,3,26,0,0,0
"8834","SWC",0,19,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8835","SWC",0,20,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8836","SWC",1,21,2022-03-26,"Y","Saturday",13,3,26,0,0,0
"8837","SWC",0,22,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8838","SWC",0,23,2022-03-26,"N","Saturday",13,3,26,0,0,0
"8839","SWC",0,0,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8840","SWC",0,1,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8841","SWC",0,2,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8842","SWC",0,3,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8843","SWC",0,4,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8844","SWC",0,5,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8845","SWC",0,6,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8846","SWC",0,7,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8847","SWC",0,8,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8848","SWC",0,9,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8849","SWC",0,10,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8850","SWC",0,11,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8851","SWC",0,12,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8852","SWC",0,13,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8853","SWC",0,14,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8854","SWC",0,15,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8855","SWC",0,16,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8856","SWC",0,17,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8857","SWC",1,18,2022-03-27,"Y","Sunday",13,3,27,0,0,0
"8858","SWC",0,19,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8859","SWC",0,20,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8860","SWC",0,21,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8861","SWC",0,22,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8862","SWC",0,23,2022-03-27,"N","Sunday",13,3,27,0,0,0
"8863","SWC",0,0,2022-03-28,"N","Monday",13,3,28,0,0,0
"8864","SWC",0,1,2022-03-28,"N","Monday",13,3,28,0,0,0
"8865","SWC",0,2,2022-03-28,"N","Monday",13,3,28,0,0,0
"8866","SWC",1,3,2022-03-28,"Y","Monday",13,3,28,0,0,0
"8867","SWC",1,4,2022-03-28,"Y","Monday",13,3,28,0,0,0
"8868","SWC",0,5,2022-03-28,"N","Monday",13,3,28,0,0,0
"8869","SWC",0,6,2022-03-28,"N","Monday",13,3,28,0,0,0
"8870","SWC",0,7,2022-03-28,"N","Monday",13,3,28,0,0,0
"8871","SWC",0,8,2022-03-28,"N","Monday",13,3,28,0,0,0
"8872","SWC",0,9,2022-03-28,"N","Monday",13,3,28,0,0,0
"8873","SWC",0,10,2022-03-28,"N","Monday",13,3,28,0,0,0
"8874","SWC",0,11,2022-03-28,"N","Monday",13,3,28,0,0,0
"8875","SWC",0,12,2022-03-28,"N","Monday",13,3,28,0,0,0
"8876","SWC",0,13,2022-03-28,"N","Monday",13,3,28,0,0,0
"8877","SWC",0,14,2022-03-28,"N","Monday",13,3,28,0,0,0
"8878","SWC",1,15,2022-03-28,"Y","Monday",13,3,28,0,0,0
"8879","SWC",0,16,2022-03-28,"N","Monday",13,3,28,0,0,0
"8880","SWC",0,17,2022-03-28,"N","Monday",13,3,28,0,0,0
"8881","SWC",0,18,2022-03-28,"N","Monday",13,3,28,0,0,0
"8882","SWC",0,19,2022-03-28,"N","Monday",13,3,28,0,0,0
"8883","SWC",0,20,2022-03-28,"N","Monday",13,3,28,0,0,0
"8884","SWC",0,21,2022-03-28,"N","Monday",13,3,28,0,0,0
"8885","SWC",0,22,2022-03-28,"N","Monday",13,3,28,0,0,0
"8886","SWC",0,23,2022-03-28,"N","Monday",13,3,28,0,0,0
"8887","SWC",0,0,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8888","SWC",0,1,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8889","SWC",0,2,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8890","SWC",0,3,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8891","SWC",0,4,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8892","SWC",0,5,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8893","SWC",0,6,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8894","SWC",0,7,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8895","SWC",0,8,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8896","SWC",0,9,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8897","SWC",0,10,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8898","SWC",2,11,2022-03-29,"Y","Tuesday",13,3,29,0,0,0
"8899","SWC",0,12,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8900","SWC",1,13,2022-03-29,"Y","Tuesday",13,3,29,0,0,0
"8901","SWC",0,14,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8902","SWC",1,15,2022-03-29,"Y","Tuesday",13,3,29,0,0,0
"8903","SWC",0,16,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8904","SWC",1,17,2022-03-29,"Y","Tuesday",13,3,29,0,0,0
"8905","SWC",0,18,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8906","SWC",0,19,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8907","SWC",0,20,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8908","SWC",0,21,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8909","SWC",0,22,2022-03-29,"N","Tuesday",13,3,29,0,0,0
"8910","SWC",1,23,2022-03-29,"Y","Tuesday",13,3,29,0,0,0
"8911","SWC",0,0,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8912","SWC",0,1,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8913","SWC",0,2,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8914","SWC",0,3,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8915","SWC",0,4,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8916","SWC",1,5,2022-03-30,"Y","Wednesday",13,3,30,0,0,0
"8917","SWC",0,6,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8918","SWC",0,7,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8919","SWC",0,8,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8920","SWC",1,9,2022-03-30,"Y","Wednesday",13,3,30,0,0,0
"8921","SWC",0,10,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8922","SWC",0,11,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8923","SWC",0,12,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8924","SWC",0,13,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8925","SWC",0,14,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8926","SWC",0,15,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8927","SWC",0,16,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8928","SWC",0,17,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8929","SWC",0,18,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8930","SWC",0,19,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8931","SWC",0,20,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8932","SWC",0,21,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8933","SWC",0,22,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8934","SWC",0,23,2022-03-30,"N","Wednesday",13,3,30,0,0,0
"8935","SWC",1,0,2022-03-31,"Y","Thursday",13,3,31,0,0,0
"8936","SWC",0,1,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8937","SWC",0,2,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8938","SWC",0,3,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8939","SWC",0,4,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8940","SWC",0,5,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8941","SWC",0,6,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8942","SWC",0,7,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8943","SWC",0,8,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8944","SWC",0,9,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8945","SWC",0,10,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8946","SWC",0,11,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8947","SWC",0,12,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8948","SWC",0,13,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8949","SWC",0,14,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8950","SWC",0,15,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8951","SWC",0,16,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8952","SWC",1,17,2022-03-31,"Y","Thursday",13,3,31,0,0,0
"8953","SWC",0,18,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8954","SWC",1,19,2022-03-31,"Y","Thursday",13,3,31,0,0,0
"8955","SWC",0,20,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8956","SWC",0,21,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8957","SWC",0,22,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8958","SWC",0,23,2022-03-31,"N","Thursday",13,3,31,0,0,0
"8959","SWC",0,0,2022-04-01,"N","Friday",13,4,1,0,0,0
"8960","SWC",0,1,2022-04-01,"N","Friday",13,4,1,0,0,0
"8961","SWC",1,2,2022-04-01,"Y","Friday",13,4,1,0,0,0
"8962","SWC",0,3,2022-04-01,"N","Friday",13,4,1,0,0,0
"8963","SWC",0,4,2022-04-01,"N","Friday",13,4,1,0,0,0
"8964","SWC",1,5,2022-04-01,"Y","Friday",13,4,1,0,0,0
"8965","SWC",1,6,2022-04-01,"Y","Friday",13,4,1,0,0,0
"8966","SWC",0,7,2022-04-01,"N","Friday",13,4,1,0,0,0
"8967","SWC",1,8,2022-04-01,"Y","Friday",13,4,1,0,0,0
"8968","SWC",0,9,2022-04-01,"N","Friday",13,4,1,0,0,0
"8969","SWC",0,10,2022-04-01,"N","Friday",13,4,1,0,0,0
"8970","SWC",0,11,2022-04-01,"N","Friday",13,4,1,0,0,0
"8971","SWC",1,12,2022-04-01,"Y","Friday",13,4,1,0,0,0
"8972","SWC",0,13,2022-04-01,"N","Friday",13,4,1,0,0,0
"8973","SWC",0,14,2022-04-01,"N","Friday",13,4,1,0,0,0
"8974","SWC",0,15,2022-04-01,"N","Friday",13,4,1,0,0,0
"8975","SWC",0,16,2022-04-01,"N","Friday",13,4,1,0,0,0
"8976","SWC",1,17,2022-04-01,"Y","Friday",13,4,1,0,0,0
"8977","SWC",0,18,2022-04-01,"N","Friday",13,4,1,0,0,0
"8978","SWC",0,19,2022-04-01,"N","Friday",13,4,1,0,0,0
"8979","SWC",0,20,2022-04-01,"N","Friday",13,4,1,0,0,0
"8980","SWC",0,21,2022-04-01,"N","Friday",13,4,1,0,0,0
"8981","SWC",1,22,2022-04-01,"Y","Friday",13,4,1,0,0,0
"8982","SWC",0,23,2022-04-01,"N","Friday",13,4,1,0,0,0
"8983","SWC",0,0,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8984","SWC",0,1,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8985","SWC",0,2,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8986","SWC",0,3,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8987","SWC",0,4,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8988","SWC",1,5,2022-04-02,"Y","Saturday",14,4,2,0,0,0
"8989","SWC",0,6,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8990","SWC",0,7,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8991","SWC",0,8,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8992","SWC",1,9,2022-04-02,"Y","Saturday",14,4,2,0,0,0
"8993","SWC",1,10,2022-04-02,"Y","Saturday",14,4,2,0,0,0
"8994","SWC",1,11,2022-04-02,"Y","Saturday",14,4,2,0,0,0
"8995","SWC",0,12,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8996","SWC",0,13,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8997","SWC",0,14,2022-04-02,"N","Saturday",14,4,2,0,0,0
"8998","SWC",1,15,2022-04-02,"Y","Saturday",14,4,2,0,0,0
"8999","SWC",0,16,2022-04-02,"N","Saturday",14,4,2,0,0,0
"9000","SWC",0,17,2022-04-02,"N","Saturday",14,4,2,0,0,0
"9001","SWC",0,18,2022-04-02,"N","Saturday",14,4,2,0,0,0
"9002","SWC",0,19,2022-04-02,"N","Saturday",14,4,2,0,0,0
"9003","SWC",1,20,2022-04-02,"Y","Saturday",14,4,2,0,0,0
"9004","SWC",0,21,2022-04-02,"N","Saturday",14,4,2,0,0,0
"9005","SWC",1,22,2022-04-02,"Y","Saturday",14,4,2,0,0,0
"9006","SWC",0,23,2022-04-02,"N","Saturday",14,4,2,0,0,0
"9007","SWC",0,0,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9008","SWC",0,1,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9009","SWC",0,2,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9010","SWC",1,3,2022-04-03,"Y","Sunday",14,4,3,0,0,0
"9011","SWC",0,4,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9012","SWC",0,5,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9013","SWC",0,6,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9014","SWC",1,7,2022-04-03,"Y","Sunday",14,4,3,0,0,0
"9015","SWC",0,8,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9016","SWC",0,9,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9017","SWC",1,10,2022-04-03,"Y","Sunday",14,4,3,0,0,0
"9018","SWC",0,11,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9019","SWC",0,12,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9020","SWC",0,13,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9021","SWC",0,14,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9022","SWC",0,15,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9023","SWC",0,16,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9024","SWC",0,17,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9025","SWC",0,18,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9026","SWC",0,19,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9027","SWC",0,20,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9028","SWC",0,21,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9029","SWC",0,22,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9030","SWC",0,23,2022-04-03,"N","Sunday",14,4,3,0,0,0
"9031","SWC",1,0,2022-04-04,"Y","Monday",14,4,4,0,0,0
"9032","SWC",0,1,2022-04-04,"N","Monday",14,4,4,0,0,0
"9033","SWC",1,2,2022-04-04,"Y","Monday",14,4,4,0,0,0
"9034","SWC",0,3,2022-04-04,"N","Monday",14,4,4,0,0,0
"9035","SWC",0,4,2022-04-04,"N","Monday",14,4,4,0,0,0
"9036","SWC",0,5,2022-04-04,"N","Monday",14,4,4,0,0,0
"9037","SWC",0,6,2022-04-04,"N","Monday",14,4,4,0,0,0
"9038","SWC",0,7,2022-04-04,"N","Monday",14,4,4,0,0,0
"9039","SWC",1,8,2022-04-04,"Y","Monday",14,4,4,0,0,0
"9040","SWC",0,9,2022-04-04,"N","Monday",14,4,4,0,0,0
"9041","SWC",0,10,2022-04-04,"N","Monday",14,4,4,0,0,0
"9042","SWC",0,11,2022-04-04,"N","Monday",14,4,4,0,0,0
"9043","SWC",0,12,2022-04-04,"N","Monday",14,4,4,0,0,0
"9044","SWC",0,13,2022-04-04,"N","Monday",14,4,4,0,0,0
"9045","SWC",0,14,2022-04-04,"N","Monday",14,4,4,0,0,0
"9046","SWC",0,15,2022-04-04,"N","Monday",14,4,4,0,0,0
"9047","SWC",0,16,2022-04-04,"N","Monday",14,4,4,0,0,0
"9048","SWC",0,17,2022-04-04,"N","Monday",14,4,4,0,0,0
"9049","SWC",0,18,2022-04-04,"N","Monday",14,4,4,0,0,0
"9050","SWC",0,19,2022-04-04,"N","Monday",14,4,4,0,0,0
"9051","SWC",0,20,2022-04-04,"N","Monday",14,4,4,0,0,0
"9052","SWC",0,21,2022-04-04,"N","Monday",14,4,4,0,0,0
"9053","SWC",0,22,2022-04-04,"N","Monday",14,4,4,0,0,0
"9054","SWC",0,23,2022-04-04,"N","Monday",14,4,4,0,0,0
"9055","SWC",0,0,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9056","SWC",0,1,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9057","SWC",0,2,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9058","SWC",0,3,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9059","SWC",0,4,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9060","SWC",0,5,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9061","SWC",0,6,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9062","SWC",0,7,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9063","SWC",1,8,2022-04-05,"Y","Tuesday",14,4,5,0,0,0
"9064","SWC",0,9,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9065","SWC",0,10,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9066","SWC",0,11,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9067","SWC",0,12,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9068","SWC",0,13,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9069","SWC",1,14,2022-04-05,"Y","Tuesday",14,4,5,0,0,0
"9070","SWC",0,15,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9071","SWC",0,16,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9072","SWC",0,17,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9073","SWC",0,18,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9074","SWC",0,19,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9075","SWC",0,20,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9076","SWC",0,21,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9077","SWC",0,22,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9078","SWC",0,23,2022-04-05,"N","Tuesday",14,4,5,0,0,0
"9079","SWC",0,0,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9080","SWC",0,1,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9081","SWC",1,2,2022-04-06,"Y","Wednesday",14,4,6,0,0,0
"9082","SWC",0,3,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9083","SWC",0,4,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9084","SWC",0,5,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9085","SWC",0,6,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9086","SWC",0,7,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9087","SWC",0,8,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9088","SWC",0,9,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9089","SWC",0,10,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9090","SWC",0,11,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9091","SWC",0,12,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9092","SWC",0,13,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9093","SWC",0,14,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9094","SWC",1,15,2022-04-06,"Y","Wednesday",14,4,6,0,0,0
"9095","SWC",0,16,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9096","SWC",0,17,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9097","SWC",0,18,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9098","SWC",0,19,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9099","SWC",0,20,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9100","SWC",0,21,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9101","SWC",0,22,2022-04-06,"N","Wednesday",14,4,6,0,0,0
"9102","SWC",1,23,2022-04-06,"Y","Wednesday",14,4,6,0,0,0
"9103","SWC",0,0,2022-04-07,"N","Thursday",14,4,7,0,0,0
"9104","SWC",0,1,2022-04-07,"N","Thursday",14,4,7,0,0,0
"9105","SWC",0,2,2022-04-07,"N","Thursday",14,4,7,0,0,0
"9106","SWC",0,3,2022-04-07,"N","Thursday",14,4,7,0,0,0
"9107","SWC",1,4,2022-04-07,"Y","Thursday",14,4,7,0,0,0
"9108","SWC",0,5,2022-04-07,"N","Thursday",14,4,7,0,0,0
