"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"240",2022-01-21,23,0,NA,0,NA,"GEO"
"241",2022-01-22,0,0,0,1,"LTSA","GEO"
"242",2022-01-22,1,4,0,0,"LTSA; LTSA; ; ","GEO"
"243",2022-01-22,2,2,0,0,"; LTSA","GEO"
"244",2022-01-22,3,1,0,1,"LTSA; LTSA","GEO"
"245",2022-01-22,4,1,0,1,"; LTSA","GEO"
"246",2022-01-22,5,1,0,0,NA,"GEO"
"247",2022-01-22,6,1,0,1,"; LTSA","GEO"
"248",2022-01-22,7,1,0,0,"LTSA","GEO"
"249",2022-01-22,8,0,NA,0,NA,"GEO"
"250",2022-01-22,9,0,0,1,NA,"GEO"
"251",2022-01-22,10,0,NA,0,NA,"GEO"
"252",2022-01-22,11,1,0,0,"LTSA","GEO"
"253",2022-01-22,12,0,NA,0,NA,"GEO"
"254",2022-01-22,13,0,NA,0,NA,"GEO"
"255",2022-01-22,14,0,NA,0,NA,"GEO"
"256",2022-01-22,15,0,NA,0,NA,"GEO"
"257",2022-01-22,16,0,NA,0,NA,"GEO"
"258",2022-01-22,17,0,NA,0,NA,"GEO"
"259",2022-01-22,18,0,NA,0,NA,"GEO"
"260",2022-01-22,19,0,NA,0,NA,"GEO"
"261",2022-01-22,20,0,NA,0,NA,"GEO"
"262",2022-01-22,21,0,0,2,NA,"GEO"
"263",2022-01-22,22,1,0,0,"LTSA","GEO"
"264",2022-01-22,23,1,0,2,"; ; LTSA","GEO"
"265",2022-01-23,0,1,0,0,NA,"GEO"
"266",2022-01-23,1,0,0,1,NA,"GEO"
"267",2022-01-23,2,1,0,0,"LTSA","GEO"
"268",2022-01-23,3,0,0,4,"; ; LTSA; LTSA","GEO"
"269",2022-01-23,4,1,0,0,"LTSA","GEO"
"270",2022-01-23,5,1,0,1,"LTSA; LTSA","GEO"
"271",2022-01-23,6,0,NA,0,NA,"GEO"
"272",2022-01-23,7,0,NA,0,NA,"GEO"
"273",2022-01-23,8,0,NA,0,NA,"GEO"
"274",2022-01-23,9,0,NA,0,NA,"GEO"
"275",2022-01-23,10,0,NA,0,NA,"GEO"
"276",2022-01-23,11,0,NA,0,NA,"GEO"
"277",2022-01-23,12,0,NA,0,NA,"GEO"
"278",2022-01-23,13,0,NA,0,NA,"GEO"
"279",2022-01-23,14,0,NA,0,NA,"GEO"
"280",2022-01-23,15,0,NA,0,NA,"GEO"
"281",2022-01-23,16,0,NA,0,NA,"GEO"
"282",2022-01-23,17,0,NA,0,NA,"GEO"
"283",2022-01-23,18,0,NA,0,NA,"GEO"
"284",2022-01-23,19,0,NA,0,NA,"GEO"
"285",2022-01-23,20,0,NA,0,NA,"GEO"
"286",2022-01-23,21,0,NA,0,NA,"GEO"
"287",2022-01-23,22,0,NA,0,NA,"GEO"
"288",2022-01-23,23,0,NA,0,NA,"GEO"
"289",2022-01-24,0,0,NA,0,NA,"GEO"
"290",2022-01-24,1,0,NA,0,NA,"GEO"
"291",2022-01-24,2,0,NA,0,NA,"GEO"
"292",2022-01-24,3,0,NA,0,NA,"GEO"
"293",2022-01-24,4,0,NA,0,NA,"GEO"
"294",2022-01-24,5,0,NA,0,NA,"GEO"
"295",2022-01-24,6,0,NA,0,NA,"GEO"
"296",2022-01-24,7,0,NA,0,NA,"GEO"
"297",2022-01-24,8,0,NA,0,NA,"GEO"
"298",2022-01-24,9,0,NA,0,NA,"GEO"
"299",2022-01-24,10,0,NA,0,NA,"GEO"
"300",2022-01-24,11,0,NA,0,NA,"GEO"
"301",2022-01-24,12,0,NA,0,NA,"GEO"
"302",2022-01-24,13,0,NA,0,NA,"GEO"
"303",2022-01-24,14,0,NA,0,NA,"GEO"
"304",2022-01-24,15,0,NA,0,NA,"GEO"
"305",2022-01-24,16,0,NA,0,NA,"GEO"
"306",2022-01-24,17,0,NA,0,NA,"GEO"
"307",2022-01-24,18,0,NA,0,NA,"GEO"
"308",2022-01-24,19,0,NA,0,NA,"GEO"
"309",2022-01-24,20,0,NA,0,NA,"GEO"
"310",2022-01-24,21,0,NA,0,NA,"GEO"
"311",2022-01-24,22,0,NA,0,NA,"GEO"
"312",2022-01-24,23,0,NA,0,NA,"GEO"
"313",2022-01-25,0,0,0,1,NA,"GEO"
"314",2022-01-25,1,0,NA,0,NA,"GEO"
"315",2022-01-25,2,1,0,0,"LTSA","GEO"
"316",2022-01-25,3,0,NA,0,NA,"GEO"
"317",2022-01-25,4,0,NA,0,NA,"GEO"
"318",2022-01-25,5,0,NA,0,NA,"GEO"
"319",2022-01-25,6,1,0,1,"; LTSA","GEO"
"320",2022-01-25,7,1,0,0,"LTSA","GEO"
