"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
9 "Spectrogram 1" 1 84185.714765567 86395.913511271 492.886 564.024 "2020/9/30" "0:08:33.7148" "0:45:23.9135" 2210.1987 "TransitB" "" "" "2020/9/29"
1 "Spectrogram 1" 1 0 3703.75153662 445.535 574.884 "2020/9/30" "0:45:23.0000" "1:47:06.7515" 3703.7515 "TransitB" NA "" "2020/9/30"
2 "Spectrogram 1" 1 2861.217378895 13403.627315347 689.86 5243.902 "2020/9/30" "1:33:04.2174" "4:28:46.6273" 10542.4099 "TransitA" NA "" "2020/9/30"
3 "Spectrogram 1" 1 25507.267079904 67666.534145225 458.974 3150.407 "2020/9/30" "7:50:29.2671" "19:33:06.5341" 42159.2671 "TransitB" NA "" "2020/9/30"
4 "Spectrogram 1" 1 33123.30433587 33819.155262008 1463.415 6300.813 "2020/9/30" "9:57:25.3043" "10:09:01.1553" 695.8509 "TransitA+Maneuver" NA "09:57:25, 10:00:41, this could be same ship as selection 3" "2020/9/30"
5 "Spectrogram 1" 1 70506.676999689 86395.0493125 1070.721 4715.447 "2020/9/30" "20:20:26.6770" "0:45:14.0493" 15888.3723 "TransitB" NA "" "2020/9/30"
6 "Spectrogram 1" 1 32875.527932078 33048.931657466 567.951 6673.428 "2020/9/30" "9:53:17.5279" "9:56:11.9317" 173.4037 "TransitA+Maneuver" NA "LTSA" "2020/9/30"
1 "Spectrogram 1" 1 0 18384.037247632 0 7113.821 "2020/10/1" "0:45:13.0000" "5:51:37.0372" 18384.0372 "TransitA" "yes" "" "2020/10/1"
2 "Spectrogram 1" 1 20354.347809149 30874.944079594 0 4735.772 "2020/10/1" "6:24:27.3478" "9:19:46.9441" 10520.5963 "TransitA+Maneuver" "" "M at 09:12:45" "2020/10/1"
3 "Spectrogram 1" 1 31126.776393375 31746.043477446 20.325 5101.626 "2020/10/1" "9:23:58.7764" "9:34:18.0435" 619.2671 "TransitA+Maneuver" "" "M at 09:23:59, 09:30:22" "2020/10/1"
4 "Spectrogram 1" 1 32204.763958747 34186.888195872 0 5182.927 "2020/10/1" "9:41:56.7640" "10:14:58.8882" 1982.1242 "TransitA+Maneuver" "" "M at 09:42:55" "2020/10/1"
5 "Spectrogram 1" 1 35154.863351617 36637.683224521 0 5390.022 "2020/10/1" "10:31:06.8634" "10:55:49.6832" 1482.8199 "TransitA+Maneuver" "" "LTSA" "2020/10/1"
6 "Spectrogram 1" 1 37078.683213535 37708.571414389 0 6497.377 "2020/10/1" "11:03:10.6832" "11:13:40.5714" 629.8882 "TransitA+Maneuver" "" "LTSA" "2020/10/1"
7 "Spectrogram 1" 1 40291.75154912 45451.826067301 0 11020.192 "2020/10/1" "11:56:43.7515" "13:22:43.8261" 5160.0745 "TransitA+Maneuver" "" "M at 13:05:04" "2020/10/1"
8 "Spectrogram 1" 1 46460.608680072 46650.335384938 0 6657.477 "2020/10/1" "13:39:31.6087" "13:42:41.3354" 189.7267 "TransitA+Maneuver" "" "LTSA" "2020/10/1"
9 "Spectrogram 1" 1 47164.50931347 53524.546568025 0 24000 "2020/10/1" "13:51:15.5093" "15:37:15.5466" 6360.0373 "CPA+Maneuver" "" "M at 13:52:09, 13:53:41" "2020/10/1"
10 "Spectrogram 1" 1 55466.459624961 56653.229805189 0 7094.34 "2020/10/1" "16:09:37.4596" "16:29:24.2298" 1186.7702 "TransitA" "" "" "2020/10/1"
11 "Spectrogram 1" 1 34864.273278468 35089.999979167 473.317 4833.57 "2020/10/1" "10:26:16.2733" "10:30:01.0000" 225.7267 "TransitA" "" "no clean clip" "2020/10/1"
1 "Spectrogram 1" 1 0 7278.037249715 21.514 2642.276 "2020/10/2" "0:45:04.0000" "2:46:22.0372" 7278.0372 "TransitB" NA NA "2020/10/2"
2 "Spectrogram 1" 1 7633.155268258 12234.558987396 43.029 2703.252 "2020/10/2" "2:52:17.1553" "4:08:58.5590" 4601.4037 "TransitB" NA NA "2020/10/2"
3 "Spectrogram 1" 1 12489.354034796 15089.850928222 21.514 2439.024 "2020/10/2" "4:13:13.3540" "4:56:33.8509" 2600.4969 "TransitB" NA NA "2020/10/2"
1 "Spectrogram 1" 1 49197.198754037 60485.900608398 30.426 2703.252 "2020/10/3" "14:24:50.1988" "17:32:58.9006" 11288.7019 "TransitB" NA "" "2020/10/3"
2 "Spectrogram 1" 1 63340.248442547 66461.291915826 304.26 3184.584 "2020/10/3" "18:20:33.2484" "19:12:32.2919" 3121.0435 "TransitB" NA "LTSA" "2020/10/3"
1 "Spectrogram 1" 1 51235.018620691 62441.080714156 14.343 2418.699 "2020/10/4" "15:58:37.0186" "19:05:23.0807" 11206.0621 "TransitB" NA "" "2020/10/4"
2 "Spectrogram 1" 1 67344.608694656 72919.360231276 40.568 5233.266 "2020/10/4" "20:27:06.6087" "22:00:01.3602" 5574.7515 "TransitA" NA "LTSA" "2020/10/4"
1 "Spectrogram 1" 1 60408.6211147 66247.900602148 60.852 1869.919 "2020/10/6" "18:31:12.6211" "20:08:30.9006" 5839.2795 "TransitB" "" NA "2020/10/6"
2 "Spectrogram 1" 1 68417.776393375 86394.672376708 43.029 1747.967 "2020/10/6" "20:44:40.7764" "1:44:17.6724" 17976.896 "TransitB" "yes" NA "2020/10/6"
1 "Spectrogram 1" 1 12828.708069591 21309.503094073 229.953 2960.65 "2020/10/7" "5:18:05.7081" "7:39:26.5031" 8480.795 "TransitB" NA NA "2020/10/7"
2 "Spectrogram 1" 1 22615.378876967 24195.689421817 92.852 1595.302 "2020/10/7" "8:01:10.3789" "8:27:30.6894" 1580.3105 "TransitB" NA NA "2020/10/7"
3 "Spectrogram 1" 1 24560.695649547 25157.714270238 1379.721 1616.86 "2020/10/7" "8:33:35.6956" "8:43:32.7143" 597.0186 "TransitB" NA NA "2020/10/7"
