"","Begin_Date","Begin_Hour","Transit","Notes","SiteID"
"556",2020-03-02,3,0,NA,"MRE"
"557",2020-03-02,4,0,NA,"MRE"
"558",2020-03-02,5,0,NA,"MRE"
"559",2020-03-02,6,0,NA,"MRE"
"560",2020-03-02,7,0,NA,"MRE"
"561",2020-03-02,8,0,NA,"MRE"
"562",2020-03-02,9,0,NA,"MRE"
"563",2020-03-02,10,0,NA,"MRE"
"564",2020-03-02,11,0,NA,"MRE"
"565",2020-03-02,12,0,NA,"MRE"
"566",2020-03-02,13,0,NA,"MRE"
"567",2020-03-02,14,0,NA,"MRE"
"568",2020-03-02,15,0,NA,"MRE"
"569",2020-03-02,16,0,NA,"MRE"
"570",2020-03-02,17,0,NA,"MRE"
"571",2020-03-02,18,0,NA,"MRE"
"572",2020-03-02,19,0,NA,"MRE"
"573",2020-03-02,20,0,NA,"MRE"
"574",2020-03-02,21,0,NA,"MRE"
"575",2020-03-02,22,0,NA,"MRE"
"576",2020-03-02,23,0,NA,"MRE"
"577",2020-03-03,0,0,NA,"MRE"
"578",2020-03-03,1,0,NA,"MRE"
"579",2020-03-03,2,0,NA,"MRE"
"580",2020-03-03,3,0,NA,"MRE"
"581",2020-03-03,4,0,NA,"MRE"
"582",2020-03-03,5,0,NA,"MRE"
"583",2020-03-03,6,0,NA,"MRE"
"584",2020-03-03,7,0,NA,"MRE"
"585",2020-03-03,8,0,NA,"MRE"
"586",2020-03-03,9,0,NA,"MRE"
"587",2020-03-03,10,0,NA,"MRE"
"588",2020-03-03,11,0,NA,"MRE"
"589",2020-03-03,12,0,NA,"MRE"
"590",2020-03-03,13,0,NA,"MRE"
"591",2020-03-03,14,0,NA,"MRE"
"592",2020-03-03,15,0,NA,"MRE"
"593",2020-03-03,16,0,NA,"MRE"
"594",2020-03-03,17,0,NA,"MRE"
"595",2020-03-03,18,0,NA,"MRE"
"596",2020-03-03,19,0,NA,"MRE"
"597",2020-03-03,20,0,NA,"MRE"
"598",2020-03-03,21,0,NA,"MRE"
"599",2020-03-03,22,0,NA,"MRE"
"600",2020-03-03,23,0,NA,"MRE"
