"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"409",2022-01-22,0,1,0,0,NA,"JSE"
"410",2022-01-22,1,1,0,0,NA,"JSE"
"411",2022-01-22,2,1,0,0,NA,"JSE"
"412",2022-01-22,3,1,0,0,NA,"JSE"
"413",2022-01-22,4,0,NA,0,NA,"JSE"
"414",2022-01-22,5,2,0,0,"LTSA; ","JSE"
"415",2022-01-22,6,1,0,0,"LTSA","JSE"
"416",2022-01-22,7,0,NA,0,NA,"JSE"
"417",2022-01-22,8,0,NA,0,NA,"JSE"
"418",2022-01-22,9,0,NA,0,NA,"JSE"
"419",2022-01-22,10,0,NA,0,NA,"JSE"
"420",2022-01-22,11,0,NA,0,NA,"JSE"
"421",2022-01-22,12,0,NA,0,NA,"JSE"
"422",2022-01-22,13,0,NA,0,NA,"JSE"
"423",2022-01-22,14,0,NA,0,NA,"JSE"
"424",2022-01-22,15,0,NA,0,NA,"JSE"
"425",2022-01-22,16,0,NA,0,NA,"JSE"
"426",2022-01-22,17,0,NA,0,NA,"JSE"
"427",2022-01-22,18,0,NA,0,NA,"JSE"
"428",2022-01-22,19,0,NA,0,NA,"JSE"
"429",2022-01-22,20,0,0,1,NA,"JSE"
"430",2022-01-22,21,0,NA,0,NA,"JSE"
"431",2022-01-22,22,1,0,0,NA,"JSE"
"432",2022-01-22,23,0,NA,0,NA,"JSE"
"433",2022-01-23,0,1,0,0,NA,"JSE"
"434",2022-01-23,1,1,0,0,NA,"JSE"
"435",2022-01-23,2,1,0,0,NA,"JSE"
"436",2022-01-23,3,1,0,0,"LTSA","JSE"
"437",2022-01-23,4,0,NA,0,NA,"JSE"
"438",2022-01-23,5,0,NA,0,NA,"JSE"
"439",2022-01-23,6,0,NA,0,NA,"JSE"
"440",2022-01-23,7,0,NA,0,NA,"JSE"
"441",2022-01-23,8,0,NA,0,NA,"JSE"
"442",2022-01-23,9,0,NA,0,NA,"JSE"
"443",2022-01-23,10,0,NA,0,NA,"JSE"
"444",2022-01-23,11,0,NA,0,NA,"JSE"
"445",2022-01-23,12,0,NA,0,NA,"JSE"
"446",2022-01-23,13,0,NA,0,NA,"JSE"
"447",2022-01-23,14,0,NA,0,NA,"JSE"
"448",2022-01-23,15,0,NA,0,NA,"JSE"
"449",2022-01-23,16,0,NA,0,NA,"JSE"
"450",2022-01-23,17,0,NA,0,NA,"JSE"
"451",2022-01-23,18,0,NA,0,NA,"JSE"
"452",2022-01-23,19,0,NA,0,NA,"JSE"
"453",2022-01-23,20,0,NA,0,NA,"JSE"
"454",2022-01-23,21,1,0,0,NA,"JSE"
"455",2022-01-23,22,0,NA,0,NA,"JSE"
"456",2022-01-23,23,0,NA,0,NA,"JSE"
"457",2022-01-24,0,0,NA,0,NA,"JSE"
"458",2022-01-24,1,0,NA,0,NA,"JSE"
"459",2022-01-24,2,0,NA,0,NA,"JSE"
"460",2022-01-24,3,0,NA,0,NA,"JSE"
"461",2022-01-24,4,0,NA,0,NA,"JSE"
