"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
1 "Spectrogram 1" 1 0 10637.150629751 173.8 2392.6 "2020/10/23" "6:37:31.0000" "9:34:48.1506" 10637.1506 "TransitB" "YES" "LTSA" 2020-10-23
2 "Spectrogram 1" 1 37717.945543129 42657.764045687 708.6 2995.9 "2020/10/23" "17:06:08.9455" "18:28:27.7640" 4939.8185 "TransitB" "" "LTSA" 2020-10-23
1 "Spectrogram 1" 1 29048.711432749 31174.203263523 429.4 2515.3 "2020/10/24" "8:41:31.7114" "9:16:56.2033" 2125.4918 "TransitA+Maneuver" NA "LTSA" 2020-10-24
1 "Spectrogram 1" 1 24493.611606725 32320.573488304 383.2 2335.3 "2020/10/25" "7:25:25.6116" "9:35:52.5735" 7826.9619 "TransitB" NA "LTSA" 2020-10-25
1 "Spectrogram 1" 1 43833.614897386 45175.900606315 121.7 7383.4 "2020/10/26" "12:47:34.6149" "13:09:56.9006" 1342.2857 "TransitA+Maneuver" NA NA 2020-10-26
1 "Spectrogram 1" 1 38448.522670687 40892.243177266 245.4 2188.1 "2020/10/27" "11:17:39.5227" "11:58:23.2432" 2443.7205 "TransitB" "" "LTSA ; no sound clip" 2020-10-27
2 "Spectrogram 1" 1 84283.649711257 86393.1823125 317 2423.3 "2020/10/28" "0:01:32.6497" "0:36:41.1823" 2109.5326 "TransitB" "yes" "LTSA" 2020-10-27
1 "Spectrogram 1" 1 0 10242.686020468 306.7 4100.2 "2020/10/28" "0:36:41.0000" "3:27:23.6860" 10242.686 "TransitA" "yes" "LTSA" 2020-10-28
2 "Spectrogram 1" 1 42476.858437135 51900.803980263 40.9 5276.1 "2020/10/28" "12:24:36.8584" "15:01:39.8040" 9423.9455 "TransitB" "" "LTSA" 2020-10-28
3 "Spectrogram 1" 1 72592.319414108 76627.074406798 376 2284.7 "2020/10/28" "20:46:29.3194" "21:53:44.0744" 4034.755 "TransitB" "" "LTSA" 2020-10-28
1 "Spectrogram 1" 1 8054.591642909 18677.760420322 72.3 2921 "2020/10/29" "2:50:43.5916" "5:47:46.7604" 10623.1688 "TransitA" NA "LTSA" 2020-10-29
2 "Spectrogram 1" 1 26003.796722588 30069.041729898 245.8 3412.6 "2020/10/29" "7:49:51.7967" "8:57:37.0417" 4065.245 "TransitA" NA "LTSA" 2020-10-29
3 "Spectrogram 1" 1 37047.186925073 55098.201440424 30.7 3007.7 "2020/10/29" "10:53:55.1869" "15:54:45.2014" 18051.0145 "TransitA+Maneuver" NA "LTSA" 2020-10-29
4 "Spectrogram 1" 1 55159.725934211 58500.09617288 501 2855.9 "2020/10/29" "15:55:46.7259" "16:51:26.0962" 3340.3702 "TransitA+Maneuver" NA "LTSA" 2020-10-29
5 "Spectrogram 1" 1 74354.33937098 78558.183285819 501 2372.2 "2020/10/29" "21:15:40.3394" "22:25:43.1833" 4203.8439 "TransitB" NA "LTSA" 2020-10-29
1 "Spectrogram 1" 1 10885.045362208 14187.33210636 115.7 3486.7 "2020/10/30" "3:37:46.0454" "4:32:48.3321" 3302.2867 "TransitB" NA "LTSA" 2020-10-30
2 "Spectrogram 1" 1 46412.041736842 49630.782206871 61.3 6073.6 "2020/10/30" "13:29:50.0417" "14:23:29.7822" 3218.7405 "TransitA+Maneuver" NA "LTSA" 2020-10-30
3 "Spectrogram 1" 1 47034.660615132 52983.393813962 674.8 3599.2 "2020/10/30" "13:40:12.6606" "15:19:21.3938" 5948.7332 "TransitB" NA "LTSA" 2020-10-30
4 "Spectrogram 1" 1 49939.210520833 50544.557149488 40.9 633.9 "2020/10/30" "14:28:37.2105" "14:38:42.5571" 605.3466 "TransitB" NA "LTSA" 2020-10-30
5 "Spectrogram 1" 1 51272.778574561 51319.803994883 97.1 3476.5 "2020/10/30" "14:50:51.7786" "14:51:38.8040" 47.0254 "TransitA+Maneuver" NA "LTSA" 2020-10-30
6 "Spectrogram 1" 1 51670.047186038 51894.225037281 86.8 4005.5 "2020/10/30" "14:57:28.0472" "15:01:12.2250" 224.1779 "TransitA+Maneuver" NA "LTSA" 2020-10-30
1 "Spectrogram 1" 1 40616.273286801 47061.403710805 25.4 6612.6 "2020/10/31" "11:53:05.2733" "13:40:29.4037" 6445.1304 "TransitA" NA "" 2020-10-31
2 "Spectrogram 1" 1 4874.983654605 17470.486375365 375.967 2218.814 "2020/10/31" "1:57:25.9837" "5:27:21.4864" 12595.5027 "TransitB" NA "LTSA" 2020-10-31
1 "Spectrogram 1" 1 12195.167694552 13199.590051048 121.7 1146 "2020/11/2" "5:03:38.1677" "5:20:22.5901" 1004.4224 "TransitB" NA "" 2020-11-02
2 "Spectrogram 1" 1 34483.521737681 58358.63352016 146.045 4647.112 "2020/11/2" "11:15:05.5217" "17:52:58.6335" 23875.1118 "TransitA" NA "LTSA" 2020-11-02
1 "Spectrogram 1" 1 21570.186321493 33582.285698512 57.4 4361.1 "2020/11/4" "6:35:03.1863" "9:55:13.2857" 12012.0994 "TransitA+Maneuver" NA NA 2020-11-04
1 "Spectrogram 1" 1 32422.894407751 45281.478247736 154.9 2874.3 "2020/11/1" "10:40:52.8944" "14:15:10.4782" 12858.5838 "TransitA" NA "LTSA" 2020-11-01
