term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,MMP202002:Su-JMP202201:F,0,-3.9208333333334076,-7.376231539262123,-0.4654351274046924,0.007172958265355134
npz_dep:Weekday,SWCMP202201:F-MMP202002:F,0,4.09618702553499,0.28365762822571394,7.9087164228442655,0.01791541435177857
npz_dep:Weekday,TRMP202105:F-MMP202002:F,0,6.857142857142967,3.700068579866895,10.014217134419038,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Sa-MMP202002:F,0,6.632298136646053,2.9173789030246997,10.347217370267407,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Sa-MMP202002:F,0,4.049440993788916,0.4962711240104154,7.602610863567416,0.006630844907114741
npz_dep:Weekday,SWCMP202201:Sa-MMP202002:F,0,4.0961870255349915,0.2836576282257157,7.908716422844267,0.017915414351778902
npz_dep:Weekday,TRMP202105:Sa-MMP202002:F,0,6.857142857142965,3.700068579866893,10.014217134419038,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Su-MMP202002:F,0,6.632298136646157,2.9173789030248036,10.347217370267511,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Su-MMP202002:F,0,4.049440993788918,0.49627112401041806,7.602610863567419,0.006630844907115185
npz_dep:Weekday,SWCMP202201:Su-MMP202002:F,0,4.096187025534992,0.2836576282257166,7.908716422844268,0.017915414351778014
npz_dep:Weekday,TRMP202105:Su-MMP202002:F,0,6.857142857142967,3.700068579866895,10.014217134419038,5.034227479328024e-10
npz_dep:Weekday,MMP202002:Sa-SWCMP202201:F,0,-4.098174603174756,-7.858054346684899,-0.33829485966461315,0.014240325749875882
npz_dep:Weekday,MMP202002:Su-SWCMP202201:F,0,-4.097222222222378,-7.8824213073224545,-0.31202313712230056,0.015924817549701542
npz_dep:Weekday,MMP202002:Sa-TRMP202105:F,0,-6.859130434782733,-9.952418858539675,-3.7658420110257906,5.031673966371386e-10
npz_dep:Weekday,MMP202002:Su-TRMP202105:F,0,-6.858178053830355,-9.982193050710695,-3.734163056950015,5.032555483452938e-10
npz_dep:Weekday,MMP202002:Sa-GMP202201:Sa,0,-6.634285714285819,-10.29515175835795,-2.973419670213688,5.7916001994229305e-9
npz_dep:Weekday,MMP202002:Su-GMP202201:Sa,0,-6.633333333333441,-10.32019875274122,-2.946467913925662,7.837997917370387e-9
npz_dep:Weekday,MMP202002:Sa-JMP202201:Sa,0,-4.051428571428682,-7.54804570857885,-0.5548114342785135,0.004890122830219723
npz_dep:Weekday,MMP202002:Su-JMP202201:Sa,0,-4.050476190476304,-7.574304766329108,-0.5266476146234997,0.005673276408487138
npz_dep:Weekday,SWCMP202201:Sa-MMP202002:Sa,0,4.0981746031747575,0.3382948596646149,7.8580543466849,0.014240325749876104
npz_dep:Weekday,TRMP202105:Sa-MMP202002:Sa,0,6.859130434782731,3.765842011025789,9.952418858539673,5.031673966371386e-10
npz_dep:Weekday,GMP202201:Su-MMP202002:Sa,0,6.634285714285923,2.973419670213792,10.295151758358054,5.7916001994229305e-9
npz_dep:Weekday,JMP202201:Su-MMP202002:Sa,0,4.051428571428684,0.5548114342785162,7.548045708578853,0.004890122830219945
npz_dep:Weekday,SWCMP202201:Su-MMP202002:Sa,0,4.098174603174758,0.3382948596646158,7.8580543466849,0.014240325749876326
npz_dep:Weekday,TRMP202105:Su-MMP202002:Sa,0,6.859130434782733,3.7658420110257906,9.952418858539675,5.031673966371386e-10
npz_dep:Weekday,MMP202002:Su-SWCMP202201:Sa,0,-4.0972222222223795,-7.882421307322456,-0.31202313712230234,0.015924817549701875
npz_dep:Weekday,MMP202002:Su-TRMP202105:Sa,0,-6.858178053830353,-9.982193050710693,-3.7341630569500133,5.032555483452938e-10
npz_dep:Weekday,MMP202002:Su-GMP202201:Su,0,-6.633333333333545,-10.320198752741325,-2.946467913925766,7.837997917370387e-9
npz_dep:Weekday,MMP202002:Su-JMP202201:Su,0,-4.0504761904763065,-7.57430476632911,-0.5266476146235024,0.005673276408487471
npz_dep:Weekday,SWCMP202201:Su-MMP202002:Su,0,4.09722222222238,0.31202313712230323,7.882421307322458,0.015924817549700765
npz_dep:Weekday,TRMP202105:Su-MMP202002:Su,0,6.858178053830355,3.734163056950015,9.982193050710695,5.032555483452938e-10
