term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,JMP202201:F-TRMP202105:T,0,-0.24999999999999942,-0.4212036037209959,-0.07879639627900292,1.7729504807273422e-5
npz_dep:Weekday,MMP202002:F-TRMP202105:T,0,-0.2500000000000001,-0.40478465683829956,-0.09521534316170066,6.011136064465461e-7
npz_dep:Weekday,SWCMP202201:F-TRMP202105:T,0,-0.2499999999999973,-0.43754415136832764,-0.06245584863166698,2.246663719160935e-4
npz_dep:Weekday,GMP202201:Sa-TRMP202105:T,0,-0.2499999999999965,-0.4326720420106465,-0.06732795798934649,1.1309042085849708e-4
npz_dep:Weekday,JMP202201:Sa-TRMP202105:T,0,-0.24999999999999942,-0.4245941032341529,-0.07540589676584591,3.184304005532379e-5
npz_dep:Weekday,MMP202002:Sa-TRMP202105:T,0,-0.25000000000000017,-0.4015901327884238,-0.09840986721157655,2.7464879481797766e-7
npz_dep:Weekday,SWCMP202201:Sa-TRMP202105:T,0,-0.24999999999999728,-0.4375441513683276,-0.06245584863166695,2.246663719160935e-4
npz_dep:Weekday,GMP202201:Su-TRMP202105:T,0,-0.24999999999999545,-0.43267204201064546,-0.06732795798934543,1.1309042085794196e-4
npz_dep:Weekday,JMP202201:Su-TRMP202105:T,0,-0.24999999999999942,-0.4245941032341529,-0.07540589676584591,3.184304005532379e-5
npz_dep:Weekday,MMP202002:Su-TRMP202105:T,0,-0.2500000000000001,-0.4031291583652338,-0.09687084163476647,4.0286790448096355e-7
npz_dep:Weekday,SWCMP202201:Su-TRMP202105:T,0,-0.24999999999999725,-0.4375441513683276,-0.06245584863166692,2.246663719160935e-4
npz_dep:Weekday,TRMP202105:W-GMP202201:W,0,0.26086956521738613,0.07680754908356777,0.4449315813512045,4.286446208412453e-5
npz_dep:Weekday,TRMP202105:Th-GMP202201:W,0,0.2608695652173861,0.07680754908356771,0.4449315813512045,4.286446208412453e-5
npz_dep:Weekday,TRMP202105:F-GMP202201:W,0,0.26086956521738613,0.07680754908356777,0.4449315813512045,4.286446208412453e-5
npz_dep:Weekday,TRMP202105:Sa-GMP202201:W,0,0.26086956521738613,0.07680754908356777,0.4449315813512045,4.286446208412453e-5
npz_dep:Weekday,TRMP202105:Su-GMP202201:W,0,0.26086956521738613,0.07680754908356777,0.4449315813512045,4.286446208412453e-5
npz_dep:Weekday,TRMP202105:W-JMP202201:W,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:Th-JMP202201:W,0,0.26086956521739063,0.08818365155341706,0.4335554788813642,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:F-JMP202201:W,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:Sa-JMP202201:W,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:Su-JMP202201:W,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:W-MMP202002:W,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Th-MMP202002:W,0,0.26086956521739135,0.10444692988779639,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:F-MMP202002:W,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Sa-MMP202002:W,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Su-MMP202002:W,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:W-SWCMP202201:W,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Th-SWCMP202201:W,0,0.2608695652173885,0.07197128686797491,0.4497678435668021,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:F-SWCMP202201:W,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Sa-SWCMP202201:W,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Su-SWCMP202201:W,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
