Dep,Weekday,ves_yn,network,npz_id,Site_ID,Date_noyr,Begin_Date_loc,n_hours,name,Perc_per_hour
SIMP_201906_WP,Sa,N,Temperate East,SIMP,WP,2000-07-13,2019-07-13,21,freq,0.875
SIMP_201906_WP,Sa,N,Temperate East,SIMP,WP,2000-07-20,2019-07-20,15,freq,0.625
SIMP_201906_WP,Sa,N,Temperate East,SIMP,WP,2000-07-27,2019-07-27,17,freq,0.7083333333333334
SIMP_201906_WP,Sa,N,Temperate East,SIMP,WP,2000-08-03,2019-08-03,17,freq,0.7083333333333334
SIMP_201906_WP,Sa,Y,Temperate East,SIMP,WP,2000-06-15,2019-06-15,9,freq,0.375
SIMP_201906_WP,Sa,Y,Temperate East,SIMP,WP,2000-06-29,2019-06-29,2,freq,0.08333333333333333
SIMP_201906_WP,Sa,Y,Temperate East,SIMP,WP,2000-07-13,2019-07-13,3,freq,0.125
SIMP_201906_WP,Sa,Y,Temperate East,SIMP,WP,2000-07-20,2019-07-20,9,freq,0.375
SIMP_201906_WP,Sa,Y,Temperate East,SIMP,WP,2000-07-27,2019-07-27,7,freq,0.2916666666666667
SIMP_201906_WP,Sa,Y,Temperate East,SIMP,WP,2000-08-03,2019-08-03,7,freq,0.2916666666666667
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-06-16,2019-06-16,21,freq,0.875
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-06-23,2019-06-23,24,freq,1
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-06-30,2019-06-30,23,freq,0.9583333333333334
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-07-07,2019-07-07,24,freq,1
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-07-14,2019-07-14,20,freq,0.8333333333333334
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-07-21,2019-07-21,20,freq,0.8333333333333334
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-07-28,2019-07-28,19,freq,0.7916666666666666
SIMP_201906_WP,Su,N,Temperate East,SIMP,WP,2000-08-04,2019-08-04,17,freq,0.7083333333333334
SIMP_201906_WP,Su,Y,Temperate East,SIMP,WP,2000-06-16,2019-06-16,3,freq,0.125
SIMP_201906_WP,Su,Y,Temperate East,SIMP,WP,2000-06-30,2019-06-30,1,freq,0.041666666666666664
SIMP_201906_WP,Su,Y,Temperate East,SIMP,WP,2000-07-14,2019-07-14,4,freq,0.16666666666666666
SIMP_201906_WP,Su,Y,Temperate East,SIMP,WP,2000-07-21,2019-07-21,4,freq,0.16666666666666666
SIMP_201906_WP,Su,Y,Temperate East,SIMP,WP,2000-07-28,2019-07-28,5,freq,0.20833333333333334
SIMP_201906_WP,Su,Y,Temperate East,SIMP,WP,2000-08-04,2019-08-04,7,freq,0.2916666666666667
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-06-13,2019-06-13,18,freq,0.75
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-06-20,2019-06-20,23,freq,0.9583333333333334
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-06-27,2019-06-27,24,freq,1
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-07-04,2019-07-04,24,freq,1
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-07-11,2019-07-11,24,freq,1
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-07-18,2019-07-18,22,freq,0.9166666666666666
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-07-25,2019-07-25,24,freq,1
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-08-01,2019-08-01,24,freq,1
SIMP_201906_WP,R,N,Temperate East,SIMP,WP,2000-08-08,2019-08-08,20,freq,0.8333333333333334
SIMP_201906_WP,R,Y,Temperate East,SIMP,WP,2000-06-13,2019-06-13,6,freq,0.25
SIMP_201906_WP,R,Y,Temperate East,SIMP,WP,2000-06-20,2019-06-20,1,freq,0.041666666666666664
SIMP_201906_WP,R,Y,Temperate East,SIMP,WP,2000-07-18,2019-07-18,2,freq,0.08333333333333333
SIMP_201906_WP,R,Y,Temperate East,SIMP,WP,2000-08-08,2019-08-08,4,freq,0.16666666666666666
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-06-11,2019-06-11,22,freq,0.9166666666666666
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-06-18,2019-06-18,23,freq,0.9583333333333334
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-06-25,2019-06-25,24,freq,1
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-07-02,2019-07-02,23,freq,0.9583333333333334
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-07-09,2019-07-09,18,freq,0.75
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-07-16,2019-07-16,21,freq,0.875
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-07-23,2019-07-23,18,freq,0.75
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-07-30,2019-07-30,20,freq,0.8333333333333334
SIMP_201906_WP,T,N,Temperate East,SIMP,WP,2000-08-06,2019-08-06,17,freq,0.7083333333333334
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-06-11,2019-06-11,2,freq,0.08333333333333333
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-06-18,2019-06-18,1,freq,0.041666666666666664
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-07-02,2019-07-02,1,freq,0.041666666666666664
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-07-09,2019-07-09,6,freq,0.25
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-07-16,2019-07-16,3,freq,0.125
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-07-23,2019-07-23,6,freq,0.25
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-07-30,2019-07-30,4,freq,0.16666666666666666
SIMP_201906_WP,T,Y,Temperate East,SIMP,WP,2000-08-06,2019-08-06,7,freq,0.2916666666666667
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-06-12,2019-06-12,18,freq,0.75
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-06-19,2019-06-19,24,freq,1
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-06-26,2019-06-26,22,freq,0.9166666666666666
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-07-03,2019-07-03,24,freq,1
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-07-10,2019-07-10,20,freq,0.8333333333333334
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-07-17,2019-07-17,22,freq,0.9166666666666666
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-07-24,2019-07-24,23,freq,0.9583333333333334
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-07-31,2019-07-31,24,freq,1
SIMP_201906_WP,W,N,Temperate East,SIMP,WP,2000-08-07,2019-08-07,17,freq,0.7083333333333334
SIMP_201906_WP,W,Y,Temperate East,SIMP,WP,2000-06-12,2019-06-12,6,freq,0.25
SIMP_201906_WP,W,Y,Temperate East,SIMP,WP,2000-06-26,2019-06-26,2,freq,0.08333333333333333
SIMP_201906_WP,W,Y,Temperate East,SIMP,WP,2000-07-10,2019-07-10,4,freq,0.16666666666666666
SIMP_201906_WP,W,Y,Temperate East,SIMP,WP,2000-07-17,2019-07-17,2,freq,0.08333333333333333
SIMP_201906_WP,W,Y,Temperate East,SIMP,WP,2000-07-24,2019-07-24,1,freq,0.041666666666666664
SIMP_201906_WP,W,Y,Temperate East,SIMP,WP,2000-08-07,2019-08-07,7,freq,0.2916666666666667
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-01-21,2022-01-21,18,freq,0.75
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-01-28,2022-01-28,22,freq,0.9166666666666666
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-02-04,2022-02-04,19,freq,0.7916666666666666
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-02-11,2022-02-11,21,freq,0.875
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-02-18,2022-02-18,21,freq,0.875
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-02-25,2022-02-25,21,freq,0.875
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-03-04,2022-03-04,23,freq,0.9583333333333334
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-03-11,2022-03-11,21,freq,0.875
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-03-18,2022-03-18,19,freq,0.7916666666666666
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-03-25,2022-03-25,19,freq,0.7916666666666666
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-04-01,2022-04-01,17,freq,0.7083333333333334
SWC_202201_SWS,F,N,South-west,SWCMP,SWS,2000-04-08,2022-04-08,23,freq,0.9583333333333334
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-01-21,2022-01-21,6,freq,0.25
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-01-28,2022-01-28,2,freq,0.08333333333333333
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-02-04,2022-02-04,5,freq,0.20833333333333334
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-02-11,2022-02-11,3,freq,0.125
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-02-18,2022-02-18,3,freq,0.125
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-02-25,2022-02-25,3,freq,0.125
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-03-04,2022-03-04,1,freq,0.041666666666666664
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-03-11,2022-03-11,3,freq,0.125
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-03-18,2022-03-18,5,freq,0.20833333333333334
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-03-25,2022-03-25,5,freq,0.20833333333333334
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-04-01,2022-04-01,7,freq,0.2916666666666667
SWC_202201_SWS,F,Y,South-west,SWCMP,SWS,2000-04-08,2022-04-08,1,freq,0.041666666666666664
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-01-24,2022-01-24,20,freq,0.8333333333333334
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-01-31,2022-01-31,21,freq,0.875
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-02-07,2022-02-07,20,freq,0.8333333333333334
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-02-14,2022-02-14,23,freq,0.9583333333333334
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-02-21,2022-02-21,18,freq,0.75
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-02-28,2022-02-28,17,freq,0.7083333333333334
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-03-07,2022-03-07,20,freq,0.8333333333333334
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-03-14,2022-03-14,22,freq,0.9166666666666666
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-03-21,2022-03-21,21,freq,0.875
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-03-28,2022-03-28,21,freq,0.875
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-04-04,2022-04-04,21,freq,0.875
SWC_202201_SWS,M,N,South-west,SWCMP,SWS,2000-04-11,2022-04-11,22,freq,0.9166666666666666
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-01-24,2022-01-24,4,freq,0.16666666666666666
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-01-31,2022-01-31,3,freq,0.125
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-02-07,2022-02-07,4,freq,0.16666666666666666
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-02-14,2022-02-14,1,freq,0.041666666666666664
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-02-21,2022-02-21,6,freq,0.25
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-02-28,2022-02-28,7,freq,0.2916666666666667
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-03-07,2022-03-07,4,freq,0.16666666666666666
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-03-14,2022-03-14,2,freq,0.08333333333333333
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-03-21,2022-03-21,3,freq,0.125
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-03-28,2022-03-28,3,freq,0.125
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-04-04,2022-04-04,3,freq,0.125
SWC_202201_SWS,M,Y,South-west,SWCMP,SWS,2000-04-11,2022-04-11,2,freq,0.08333333333333333
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-01-22,2022-01-22,16,freq,0.6666666666666666
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-01-29,2022-01-29,22,freq,0.9166666666666666
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-02-05,2022-02-05,13,freq,0.5416666666666666
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-02-12,2022-02-12,17,freq,0.7083333333333334
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-02-19,2022-02-19,21,freq,0.875
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-02-26,2022-02-26,22,freq,0.9166666666666666
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-03-05,2022-03-05,19,freq,0.7916666666666666
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-03-12,2022-03-12,17,freq,0.7083333333333334
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-03-19,2022-03-19,21,freq,0.875
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-03-26,2022-03-26,19,freq,0.7916666666666666
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-04-02,2022-04-02,17,freq,0.7083333333333334
SWC_202201_SWS,Sa,N,South-west,SWCMP,SWS,2000-04-09,2022-04-09,22,freq,0.9166666666666666
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-01-22,2022-01-22,8,freq,0.3333333333333333
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-01-29,2022-01-29,2,freq,0.08333333333333333
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-02-05,2022-02-05,11,freq,0.4583333333333333
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-02-12,2022-02-12,7,freq,0.2916666666666667
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-02-19,2022-02-19,3,freq,0.125
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-02-26,2022-02-26,2,freq,0.08333333333333333
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-03-05,2022-03-05,5,freq,0.20833333333333334
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-03-12,2022-03-12,7,freq,0.2916666666666667
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-03-19,2022-03-19,3,freq,0.125
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-03-26,2022-03-26,5,freq,0.20833333333333334
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-04-02,2022-04-02,7,freq,0.2916666666666667
SWC_202201_SWS,Sa,Y,South-west,SWCMP,SWS,2000-04-09,2022-04-09,2,freq,0.08333333333333333
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-01-23,2022-01-23,20,freq,0.8333333333333334
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-01-30,2022-01-30,21,freq,0.875
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-02-06,2022-02-06,23,freq,0.9583333333333334
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-02-13,2022-02-13,19,freq,0.7916666666666666
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-02-20,2022-02-20,20,freq,0.8333333333333334
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-02-27,2022-02-27,22,freq,0.9166666666666666
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-03-06,2022-03-06,22,freq,0.9166666666666666
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-03-13,2022-03-13,17,freq,0.7083333333333334
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-03-20,2022-03-20,19,freq,0.7916666666666666
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-03-27,2022-03-27,23,freq,0.9583333333333334
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-04-03,2022-04-03,21,freq,0.875
SWC_202201_SWS,Su,N,South-west,SWCMP,SWS,2000-04-10,2022-04-10,20,freq,0.8333333333333334
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-01-23,2022-01-23,4,freq,0.16666666666666666
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-01-30,2022-01-30,3,freq,0.125
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-02-06,2022-02-06,1,freq,0.041666666666666664
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-02-13,2022-02-13,5,freq,0.20833333333333334
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-02-20,2022-02-20,4,freq,0.16666666666666666
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-02-27,2022-02-27,2,freq,0.08333333333333333
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-03-06,2022-03-06,2,freq,0.08333333333333333
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-03-13,2022-03-13,7,freq,0.2916666666666667
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-03-20,2022-03-20,5,freq,0.20833333333333334
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-03-27,2022-03-27,1,freq,0.041666666666666664
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-04-03,2022-04-03,3,freq,0.125
SWC_202201_SWS,Su,Y,South-west,SWCMP,SWS,2000-04-10,2022-04-10,4,freq,0.16666666666666666
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-01-20,2022-01-20,20,freq,0.8333333333333334
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-01-27,2022-01-27,21,freq,0.875
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-02-03,2022-02-03,20,freq,0.8333333333333334
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-02-10,2022-02-10,16,freq,0.6666666666666666
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-02-17,2022-02-17,19,freq,0.7916666666666666
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-02-24,2022-02-24,22,freq,0.9166666666666666
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-03-03,2022-03-03,19,freq,0.7916666666666666
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-03-10,2022-03-10,16,freq,0.6666666666666666
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-03-17,2022-03-17,17,freq,0.7083333333333334
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-03-24,2022-03-24,20,freq,0.8333333333333334
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-03-31,2022-03-31,21,freq,0.875
SWC_202201_SWS,R,N,South-west,SWCMP,SWS,2000-04-07,2022-04-07,21,freq,0.875
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-01-20,2022-01-20,4,freq,0.16666666666666666
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-01-27,2022-01-27,3,freq,0.125
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-02-03,2022-02-03,4,freq,0.16666666666666666
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-02-10,2022-02-10,8,freq,0.3333333333333333
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-02-17,2022-02-17,5,freq,0.20833333333333334
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-02-24,2022-02-24,2,freq,0.08333333333333333
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-03-03,2022-03-03,5,freq,0.20833333333333334
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-03-10,2022-03-10,8,freq,0.3333333333333333
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-03-17,2022-03-17,7,freq,0.2916666666666667
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-03-24,2022-03-24,4,freq,0.16666666666666666
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-03-31,2022-03-31,3,freq,0.125
SWC_202201_SWS,R,Y,South-west,SWCMP,SWS,2000-04-07,2022-04-07,3,freq,0.125
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-01-18,2022-01-18,13,freq,0.8125
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-01-25,2022-01-25,20,freq,0.8333333333333334
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-02-01,2022-02-01,18,freq,0.75
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-02-08,2022-02-08,19,freq,0.7916666666666666
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-02-15,2022-02-15,20,freq,0.8333333333333334
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-02-22,2022-02-22,22,freq,0.9166666666666666
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-03-01,2022-03-01,19,freq,0.7916666666666666
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-03-08,2022-03-08,23,freq,0.9583333333333334
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-03-15,2022-03-15,21,freq,0.875
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-03-22,2022-03-22,21,freq,0.875
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-03-29,2022-03-29,19,freq,0.7916666666666666
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-04-05,2022-04-05,22,freq,0.9166666666666666
SWC_202201_SWS,T,N,South-west,SWCMP,SWS,2000-04-12,2022-04-12,8,freq,1
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-01-18,2022-01-18,3,freq,0.1875
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-01-25,2022-01-25,4,freq,0.16666666666666666
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-02-01,2022-02-01,6,freq,0.25
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-02-08,2022-02-08,5,freq,0.20833333333333334
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-02-15,2022-02-15,4,freq,0.16666666666666666
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-02-22,2022-02-22,2,freq,0.08333333333333333
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-03-01,2022-03-01,5,freq,0.20833333333333334
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-03-08,2022-03-08,1,freq,0.041666666666666664
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-03-15,2022-03-15,3,freq,0.125
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-03-22,2022-03-22,3,freq,0.125
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-03-29,2022-03-29,5,freq,0.20833333333333334
SWC_202201_SWS,T,Y,South-west,SWCMP,SWS,2000-04-05,2022-04-05,2,freq,0.08333333333333333
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-01-19,2022-01-19,21,freq,0.875
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-01-26,2022-01-26,19,freq,0.7916666666666666
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-02-02,2022-02-02,19,freq,0.7916666666666666
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-02-09,2022-02-09,22,freq,0.9166666666666666
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-02-16,2022-02-16,17,freq,0.7083333333333334
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-02-23,2022-02-23,22,freq,0.9166666666666666
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-03-02,2022-03-02,22,freq,0.9166666666666666
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-03-09,2022-03-09,20,freq,0.8333333333333334
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-03-16,2022-03-16,18,freq,0.75
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-03-23,2022-03-23,23,freq,0.9583333333333334
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-03-30,2022-03-30,22,freq,0.9166666666666666
SWC_202201_SWS,W,N,South-west,SWCMP,SWS,2000-04-06,2022-04-06,21,freq,0.875
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-01-19,2022-01-19,3,freq,0.125
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-01-26,2022-01-26,5,freq,0.20833333333333334
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-02-02,2022-02-02,5,freq,0.20833333333333334
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-02-09,2022-02-09,2,freq,0.08333333333333333
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-02-16,2022-02-16,7,freq,0.2916666666666667
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-02-23,2022-02-23,2,freq,0.08333333333333333
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-03-02,2022-03-02,2,freq,0.08333333333333333
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-03-09,2022-03-09,4,freq,0.16666666666666666
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-03-16,2022-03-16,6,freq,0.25
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-03-23,2022-03-23,1,freq,0.041666666666666664
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-03-30,2022-03-30,2,freq,0.08333333333333333
SWC_202201_SWS,W,Y,South-west,SWCMP,SWS,2000-04-06,2022-04-06,3,freq,0.125
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-05-14,2021-05-14,21,freq,0.875
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-05-21,2021-05-21,13,freq,0.5416666666666666
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-05-28,2021-05-28,20,freq,0.8333333333333334
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-06-04,2021-06-04,14,freq,0.5833333333333334
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-06-11,2021-06-11,13,freq,0.5416666666666666
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-06-18,2021-06-18,16,freq,0.6666666666666666
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-06-25,2021-06-25,11,freq,0.4583333333333333
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-07-02,2021-07-02,14,freq,0.5833333333333334
TWOROCKS_202105_TRE,F,N,South-west,TRMP,TRE,2000-07-09,2021-07-09,24,freq,1
